fid,1.mrkt.activity,1.mrkt.activity.other,1.mrkt.activity.other.code,1.activity.sell,1.activity.middleman,1.activity.trade,1.activity.buy,1.activity.slaughter,1.activity.food,1.activity.other,1.activity.multi,2.sell.placetype.code,2.sell.placetype.other,2.sell.place.name,2.sell.place.ward,2.sell.place.district,2.sell.placetype.other.code,2.sell.village,2.sell.town,2.sell.market,2.sell.abattoir,2.sell.otherplace,3.sell.reason,3.sell.reason.other,3.sell.reason.other.code,3.sell.business,3.sell.household,3.sell.medical,3.sell.school,3.sell.livestocktreatment,3.sell.restock,3.sell.religious,3.sell.slaughter,3.sell.income,3.sell.agriculture,3.sell.food,3.sell.otherreason,3.sellreason.multi,4.sell.transport.type,4.sell.transport.other,4.sell.transport.other.code,4.sell.foot,4.sell.vehicle,4.sell.cart,4.sell.frommrkt,4.sell.othertransport,4.sell.unknowntransport,6.buy.placetype.code,6.buy.placetype.other,6.buy.place.name,6.buy.place.ward,6.buy.place.district,6.buy.transport.yesno,6.buy.placetype.other.code,6.buy.village,6.buy.town,6.buy.market,6.buy.abattoir,6.buy.otherplace,7.buy.reason,7.buy.reason.other,7.buy.reason.other.code,7.buy.business,7.buy.restock,7.buy.breedstock,7.buy.fattening,7.buy.rearing,7.buy.homeconsumption,7.buy.religious,7.buy.slaughter,7.buy.food,7.buy.informaltrade,7.buy.income,7.buy.otherreason,7.buyreason.multi,8.buy.transport.type,8.buy.transport.other,8.buy.transport.other.code,8.buy.foot,8.buy.vehicle,8.buy.cart,8.buy.motorbike,8.buy.slaughter,8.buy.atmarket,8.buy.othertransport,8.buy.unknowntransport,12.buy.sell.per.month,unique.row.identifier.uuid.
1150169,3,NA,NA,0,0,1,0,0,0,0,0,1,NA,gorome,mwandu,kwimba,NA,1,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,1,NA,koroma,mwandu,kwimba,1,NA,1,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,4,9fb2c5a7-dc14-11ec-9416-9440c9ab47f0
1150170,3,NA,NA,0,0,1,0,0,0,0,0,1,NA,ngudu,ngudu,kwimba,NA,1,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,3,NA,ngudu,ngudu,kwimba,1,NA,0,0,1,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,4,94a2c271-dc14-11ec-9416-9440c9ab47f0
1150171,4,NA,NA,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,1,NA,hilumba,itongo,kwimba,1,NA,1,0,0,0,0,5,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,1,a14a763d-dc14-11ec-9416-9440c9ab47f0
1150172,3,NA,NA,0,0,1,0,0,0,0,0,1,NA,shilanona,wala,kwimba,NA,1,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,1,NA,shilanona,wala,kwimba,1,NA,1,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,4,9c88fe76-dc14-11ec-9416-9440c9ab47f0
1150173,2;3,NA,NA,0,1,1,0,0,0,0,1,1,NA,ngudu,ngudu,kwimba,NA,1,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,1,NA,hunghumalwa,hunghumalwa,kwimba,1,NA,1,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,4,9fec73b7-dc14-11ec-9416-9440c9ab47f0
1150174,3,NA,NA,0,0,1,0,0,0,0,0,1,NA,ngudu,ngudu,kwimba,NA,1,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,1,NA,ngudu,ngudu,kwimba,1,NA,1,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,4,95341204-dc14-11ec-9416-9440c9ab47f0
1150175,3,NA,NA,0,0,1,0,0,0,0,0,1,NA,sumaha,sumaha,kwimba,NA,1,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,1,NA,sumaha,sumaha,kwimba,1,NA,1,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,4,95b20357-dc14-11ec-9416-9440c9ab47f0
1150176,3,NA,NA,0,0,1,0,0,0,0,0,1,NA,ngudu,ngudu,kwimba,NA,1,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,1,NA,ngudu,ngudu,kwimba,1,NA,1,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,4,94a9ca8c-dc14-11ec-9416-9440c9ab47f0
1150177,3,NA,NA,0,0,1,0,0,0,0,0,1,NA,ngudu,ngudu,kwimba,NA,1,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,1,NA,ngudu,ngudu,kwimba,1,NA,1,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,4,9b9f98cd-dc14-11ec-9416-9440c9ab47f0
1150178,3,NA,NA,0,0,1,0,0,0,0,0,1,NA,ngudu,ngudu,kwimba,NA,1,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,3,NA,ng.wang.aranga,ng.wang.aranga,kwimba,1,NA,0,0,1,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,4,94f729c6-dc14-11ec-9416-9440c9ab47f0
1150179,3,NA,NA,0,0,1,0,0,0,0,0,1,NA,ng.wang.aranga,ng.wang.aranga,kwimba,NA,1,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,1,NA,ngula,ngula,kwimba,1,NA,1,0,0,0,0,1 4 6,NA,NA,1,0,0,1,0,1,0,0,0,0,0,0,1,1,NA,NA,1,0,0,0,0,0,0,0,4,926ac597-dc14-11ec-9416-9440c9ab47f0
1150180,3,NA,NA,0,0,1,0,0,0,0,0,1,NA,chamela,chamela,kwimba,NA,1,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,1,NA,chamela,chamela,kwima,1,NA,1,0,0,0,0,1 4 5,NA,NA,1,0,0,1,1,0,0,0,0,0,0,0,1,1,NA,NA,1,0,0,0,0,0,0,0,4,94d2b4c1-dc14-11ec-9416-9440c9ab47f0
1150181,4,NA,NA,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,5,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,4,9eccbb4e-dc14-11ec-9416-9440c9ab47f0
1150182,3,NA,NA,0,0,1,0,0,0,0,0,1,NA,kunguru,lyoma,kwimba,NA,1,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,1,NA,kunguru,lyoma,kwimba,1,NA,1,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,4,9f6fb761-dc14-11ec-9416-9440c9ab47f0
1150183,3,NA,NA,0,0,1,0,0,0,0,0,1,NA,ngudu,ngudu,kwimba,NA,1,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,3,NA,ngudu,ngudu,kwimba,1,NA,0,0,1,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,4,9d5e53ce-dc14-11ec-9416-9440c9ab47f0
1150184,3,NA,NA,0,0,1,0,0,0,0,0,1,NA,bungulwa,bungulwa,kwimba,NA,1,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,4,9a53f9cf-dc14-11ec-9416-9440c9ab47f0
1150185,1,NA,NA,1,0,0,0,0,0,0,0,1,NA,hundi,hundi,kwimba,NA,1,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,949e9077-dc14-11ec-9416-9440c9ab47f0
1150186,2;3,NA,NA,0,1,1,0,0,0,0,1,1,NA,lyoma,ngudu,ngudu,NA,1,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,3,NA,ngudu,ngudu,ngudu,1,NA,0,0,1,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,4,98500076-dc14-11ec-9416-9440c9ab47f0
1150187,1,NA,NA,1,0,0,0,0,0,0,0,1,NA,icheja,ngudu,nkwimba,NA,1,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,94b2a74e-dc14-11ec-9416-9440c9ab47f0
1150188,1;3,NA,NA,1,0,1,0,0,0,0,1,1,NA,kilyabola,ngudu,nkwimba,NA,1,0,0,0,0,1 2,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,1,0,0,0,0,0,3,NA,ngudu,ngudu,nkwimba,1,NA,0,0,1,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,NA,a09cdc0e-dc14-11ec-9416-9440c9ab47f0
1150189,1,NA,NA,1,0,0,0,0,0,0,0,1,NA,ngula,ngudu,nkwimba,NA,1,0,0,0,0,1 2,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,9c1335e0-dc14-11ec-9416-9440c9ab47f0
1150190,3,NA,NA,0,0,1,0,0,0,0,0,1,NA,ngh.undi,ngundu,nkwimba,NA,1,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,-66,Nauza kwa wanaochinja,mnadani.nyumbani,ngudu,nkwimba,1,slaughter,0,0,0,1,0,-66,Nauza kwa wanaochinja,informaltrade,0,0,0,0,0,1,0,0,0,1,0,0,1,1,NA,NA,1,0,0,0,0,0,0,0,4,934e4925-dc14-11ec-9416-9440c9ab47f0
1150191,2,NA,NA,0,1,0,0,0,0,0,0,3,NA,ngudu,ngudu,nkwimba,NA,0,0,1,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,1,NA,isagala,wala,nkwimba,1,NA,1,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,4,9141930b-dc14-11ec-9416-9440c9ab47f0
1150192,2,NA,NA,0,1,0,0,0,0,0,0,1,NA,nyanhiga,ngudu,nkwimba,NA,1,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,NA,NA,nauza.mimi,ngudu,nkwimba,1,NA,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,4,9ff78025-dc14-11ec-9416-9440c9ab47f0
1150193,3;2,NA,NA,0,1,1,0,0,0,0,1,1,NA,mahinga,ngudu,nkwimba,NA,1,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,NA,NA,mahiga,ngudu,nkwimba,1,NA,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,4,9c2580ca-dc14-11ec-9416-9440c9ab47f0
1150194,2,NA,NA,0,1,0,0,0,0,0,0,1,NA,gatuli,ngh.undi,nkwimba,NA,1,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,3,NA,ngudu,ngudu,nkwimba,1,NA,0,0,1,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,4,970774f8-dc14-11ec-9416-9440c9ab47f0
1150195,1,NA,NA,1,0,0,0,0,0,0,0,1,NA,manguluma,igongwa,nkwimba,NA,1,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,98a0bf4b-dc14-11ec-9416-9440c9ab47f0
1150196,4,NA,NA,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,1,NA,shilanona,ngudu,nkwimba,1,NA,1,0,0,0,0,6,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,1,a1383106-dc14-11ec-9416-9440c9ab47f0
1150197,3;2,NA,NA,0,1,1,0,0,0,0,1,1,NA,ngudu,ngudu,nkwinba,NA,1,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,3,NA,ngudu,ngudu,nkwimba,1,NA,0,0,1,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,4,9e5546eb-dc14-11ec-9416-9440c9ab47f0
1150198,1,NA,NA,1,0,0,0,0,0,0,0,1,NA,kangilinja,badi,maswa,NA,1,0,0,0,0,2,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,94c0d979-dc14-11ec-9416-9440c9ab47f0
1150199,1,NA,NA,1,0,0,0,0,0,0,0,1,NA,luhala,mwankurwe,kwimba,NA,1,0,0,0,0,2,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,a10e8e46-dc14-11ec-9416-9440c9ab47f0
1150200,3,NA,NA,0,0,1,0,0,0,0,0,3,NA,malampka,malampka,maswa,NA,0,0,1,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,3,NA,malampka,malampka,maswa,1,NA,0,0,1,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,4,955d991a-dc14-11ec-9416-9440c9ab47f0
1150201,1,NA,NA,1,0,0,0,0,0,0,0,1,NA,busulwe,lyoma,kwimba,NA,1,0,0,0,0,2,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,9c69c55e-dc14-11ec-9416-9440c9ab47f0
1150202,2,NA,NA,0,1,0,0,0,0,0,0,1,NA,solwe,nyambiti,kwimba,NA,1,0,0,0,0,2,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,1,NA,solwe,nyambiti,kwimba,1,NA,1,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,4,9a8ab42d-dc14-11ec-9416-9440c9ab47f0
1150203,2,NA,NA,0,1,0,0,0,0,0,0,1,NA,mwanula,lyoma,kwimba,NA,1,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,3,NA,misasi,misasi,misungwi,1,NA,0,0,1,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,-66,Bajaji,other,0,0,0,0,0,0,1,0,4,957bf7f7-dc14-11ec-9416-9440c9ab47f0
1150204,3,NA,NA,0,0,1,0,0,0,0,0,1,NA,wala,suma,kwimba,NA,1,0,0,0,0,1 2,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,1,0,0,0,0,0,1,NA,wala,suma,kwimba,1,NA,1,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,4,9fbad8f9-dc14-11ec-9416-9440c9ab47f0
1150205,4,NA,NA,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,1,NA,ilumba,ngudu,kwimba,1,NA,1,0,0,0,0,2,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,NA,9f6caa3d-dc14-11ec-9416-9440c9ab47f0
1150206,4,NA,NA,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,1,NA,nhundi,gatuli,kwimba,1,NA,1,0,0,0,0,6,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,1,94c47356-dc14-11ec-9416-9440c9ab47f0
1150207,2,NA,NA,0,1,0,0,0,0,0,0,1,NA,ngudu,ngudu,kwimba,NA,1,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,1,NA,ngudu,ngudu,kwimba,1,NA,1,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,NA,91634fea-dc14-11ec-9416-9440c9ab47f0
1150208,4,NA,NA,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,1,NA,isagala,wala,kwimba,1,NA,1,0,0,0,0,5,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,1,9965ac28-dc14-11ec-9416-9440c9ab47f0
1150209,4,NA,NA,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,1,NA,wala,sumaha,kwimba,1,NA,1,0,0,0,0,6,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,-66,Baiskeli,other,0,0,0,0,0,0,1,0,1,a04da665-dc14-11ec-9416-9440c9ab47f0
1150210,3,NA,NA,0,0,1,0,0,0,0,0,1,NA,iguguya,ngundi,kwimba,NA,1,0,0,0,0,1 2,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,1,0,0,0,0,0,1,NA,iguguya,ngundi,kwimba,1,NA,1,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,4,9b282818-dc14-11ec-9416-9440c9ab47f0
1150211,1,NA,NA,1,0,0,0,0,0,0,0,1,NA,mwitambu,malya,kwimba,NA,1,0,0,0,0,2,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,923f3b24-dc14-11ec-9416-9440c9ab47f0
1150212,-66,Kununua na kubadilishana,trade,0,0,1,0,0,0,0,0,1,NA,manguruma,igongwa,kwimba,NA,1,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,3,NA,misasi,misasi,misungwi,1,NA,0,0,1,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,4,9b07236c-dc14-11ec-9416-9440c9ab47f0
1150213,2,NA,NA,0,1,0,0,0,0,0,0,3,NA,ngudu,ngudu,kwimba,NA,0,0,1,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,1,NA,NA,NA,NA,1,NA,1,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,1,96c3c5a1-dc14-11ec-9416-9440c9ab47f0
1150214,1,NA,NA,1,0,0,0,0,0,0,0,1,NA,budula,ngudu,kwimba,NA,1,0,0,0,0,4,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,9b7568f4-dc14-11ec-9416-9440c9ab47f0
1150215,1;2,NA,NA,1,1,0,0,0,0,0,1,1,NA,iramba,ngudu,kwimba,NA,1,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,1,NA,iramba,ngudu,kwimba,1,NA,1,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,2,91700f50-dc14-11ec-9416-9440c9ab47f0
1150218,1,NA,NA,1,0,0,0,0,0,0,0,1,NA,sumaha,wala,kwimba,NA,1,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,9243523f-dc14-11ec-9416-9440c9ab47f0
1150219,1,NA,NA,1,0,0,0,0,0,0,0,1,NA,malemve,igongwa,kwimba,NA,1,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,9261f058-dc14-11ec-9416-9440c9ab47f0
1150220,1,NA,NA,1,0,0,0,0,0,0,0,1,NA,talaga,malya,kwimba,NA,1,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,90f4dda6-dc14-11ec-9416-9440c9ab47f0
1150221,1,NA,NA,1,0,0,0,0,0,0,0,1,NA,mwabagole,mwan.galang.a,kwimba,NA,1,0,0,0,0,2 5,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,1,1,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,94fb4550-dc14-11ec-9416-9440c9ab47f0
1150222,1,NA,NA,1,0,0,0,0,0,0,0,1,NA,mwaniko,mondo,misungwi,NA,1,0,0,0,0,2 6,NA,NA,0,1,0,0,0,1,0,0,0,0,0,0,1,1,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,9f67347f-dc14-11ec-9416-9440c9ab47f0
1150223,1,NA,NA,1,0,0,0,0,0,0,0,1,NA,mwabagole,mwan.galang.a,kwimba,NA,1,0,0,0,0,2 5,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,1,1,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,9d6f5fd3-dc14-11ec-9416-9440c9ab47f0
1150224,4,NA,NA,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,1,NA,shushi,mwandu,kwimba,1,NA,1,0,0,0,0,5,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,1,9d0d398b-dc14-11ec-9416-9440c9ab47f0
1150225,4,NA,NA,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,1,NA,nyanuga,ngudu,kwimba,1,NA,1,0,0,0,0,1 6,NA,NA,1,0,0,0,0,1,0,0,0,0,0,0,1,1,NA,NA,1,0,0,0,0,0,0,0,24,93d873d7-dc14-11ec-9416-9440c9ab47f0
