"fid (see mrktc_mrktactivities)","Unique Row ID (see mrktc_mrktactivities)","Unique Row ID (see mrktc_mrktactivities)","7. What is your main reason for buying these small ruminants? (see mrktc_lkpbuy_reason)","Unique Row Identifier (UUID)"
"1151773","1","1","1","96769a5c-dc14-11ec-9416-9440c9ab47f0"
"1151774","1","1","1","9b8d3630-dc14-11ec-9416-9440c9ab47f0"
"1151774","1","1","4","9b8d458e-dc14-11ec-9416-9440c9ab47f0"
"1151774","1","1","5","9b8d627f-dc14-11ec-9416-9440c9ab47f0"
"1151774","1","1","6","9b8d542b-dc14-11ec-9416-9440c9ab47f0"
"1151775","1","1","1","a01d2cdf-dc14-11ec-9416-9440c9ab47f0"
"1151776","1","1","1","99f1bb68-dc14-11ec-9416-9440c9ab47f0"
"1151776","1","1","4","99f1c952-dc14-11ec-9416-9440c9ab47f0"
"1151776","1","1","5","99f1d676-dc14-11ec-9416-9440c9ab47f0"
"1151777","1","1","1","95e47b60-dc14-11ec-9416-9440c9ab47f0"
"1151777","1","1","4","95e451ca-dc14-11ec-9416-9440c9ab47f0"
"1151777","1","1","6","95e467ed-dc14-11ec-9416-9440c9ab47f0"
"1151778","1","1","1","9c8c5d35-dc14-11ec-9416-9440c9ab47f0"
"1151778","1","1","5","9c8c69c9-dc14-11ec-9416-9440c9ab47f0"
"1151779","1","1","1","9996dc26-dc14-11ec-9416-9440c9ab47f0"
"1151779","1","1","6","9996ed93-dc14-11ec-9416-9440c9ab47f0"
"1151780","1","1","1","9adea8b0-dc14-11ec-9416-9440c9ab47f0"
"1151781","1","1","1","a00f5f17-dc14-11ec-9416-9440c9ab47f0"
"1151782","1","1","5","95616e21-dc14-11ec-9416-9440c9ab47f0"
"1151783","1","1","1","93953860-dc14-11ec-9416-9440c9ab47f0"
"1151786","1","1","1","6a710629-dc08-11ec-9416-9440c9ab47f0"
"1151787","1","1","1","7221f08d-dc08-11ec-9416-9440c9ab47f0"
"1151788","1","1","-66","6849ec79-dc08-11ec-9416-9440c9ab47f0"
"1151788","1","1","1","6849dc85-dc08-11ec-9416-9440c9ab47f0"
"1151789","1","1","-66","77b9ccb4-dc08-11ec-9416-9440c9ab47f0"
"1151789","1","1","1","77b9c114-dc08-11ec-9416-9440c9ab47f0"
"1151791","1","1","6","77d8a665-dc08-11ec-9416-9440c9ab47f0"
"1151793","1","1","-66","7969ec81-dc08-11ec-9416-9440c9ab47f0"
"1151793","1","1","2","7969de28-dc08-11ec-9416-9440c9ab47f0"
"1151793","1","1","6","7969fc7e-dc08-11ec-9416-9440c9ab47f0"
"1151795","1","1","-66","68d52e71-dc08-11ec-9416-9440c9ab47f0"
"1151797","1","1","1","6b3bdf7c-dc08-11ec-9416-9440c9ab47f0"
"1151797","1","1","6","6b3bebf7-dc08-11ec-9416-9440c9ab47f0"
"1151799","1","1","6","69abf8ce-dc08-11ec-9416-9440c9ab47f0"
"1151800","1","1","1","683f67f8-dc08-11ec-9416-9440c9ab47f0"
"1151804","1","1","6","7435af75-dc08-11ec-9416-9440c9ab47f0"
"1152333","1","1","1","74f767e6-dc08-11ec-9416-9440c9ab47f0"
"1152335","1","1","6","73829da2-dc08-11ec-9416-9440c9ab47f0"
"1152336","1","1","1","6688629e-dc08-11ec-9416-9440c9ab47f0"
"1152380","1","1","1","67878264-dc08-11ec-9416-9440c9ab47f0"
"1152384","1","1","1","74e90a04-dc08-11ec-9416-9440c9ab47f0"
"1152384","1","1","5","74e91874-dc08-11ec-9416-9440c9ab47f0"
"1152384","1","1","6","74e92697-dc08-11ec-9416-9440c9ab47f0"
"1152385","1","1","1","77ffb732-dc08-11ec-9416-9440c9ab47f0"
"1152386","1","1","3","704f6d85-dc08-11ec-9416-9440c9ab47f0"
"1152386","1","1","5","704f3c39-dc08-11ec-9416-9440c9ab47f0"
"1152387","1","1","1","71339650-dc08-11ec-9416-9440c9ab47f0"
"1152390","1","1","1","6e4465d5-dc08-11ec-9416-9440c9ab47f0"
"1152393","1","1","1","2d76ee5e-dc16-11ec-9416-9440c9ab47f0"
"1152393","1","1","2","2d76fd51-dc16-11ec-9416-9440c9ab47f0"
"1152418","1","1","6","634d2034-dc08-11ec-9416-9440c9ab47f0"
"1152419","1","1","5","6783496c-dc08-11ec-9416-9440c9ab47f0"
"1152420","1","1","2","72ec219a-dc08-11ec-9416-9440c9ab47f0"
"1152421","1","1","5","7415e667-dc08-11ec-9416-9440c9ab47f0"
"1152422","1","1","5","74992003-dc08-11ec-9416-9440c9ab47f0"
"1152425","1","1","1","6ab46b2f-dc08-11ec-9416-9440c9ab47f0"
"1152425","1","1","8","6ab4790d-dc08-11ec-9416-9440c9ab47f0"
"1152515","1","1","2","6db27bda-dc08-11ec-9416-9440c9ab47f0"
"1152516","1","1","1","745df2cf-dc08-11ec-9416-9440c9ab47f0"
"1152517","1","1","-66","64091f13-dc08-11ec-9416-9440c9ab47f0"
"1152517","1","1","6","6409110e-dc08-11ec-9416-9440c9ab47f0"
"1152519","1","1","5","6913fa10-dc08-11ec-9416-9440c9ab47f0"
"1152519","1","1","6","69140950-dc08-11ec-9416-9440c9ab47f0"
"1152520","1","1","1","7453a0dd-dc08-11ec-9416-9440c9ab47f0"
"1152523","1","1","1","734d73c2-dc08-11ec-9416-9440c9ab47f0"
"1152524","1","1","6","6d09e5e6-dc08-11ec-9416-9440c9ab47f0"
"1152526","1","1","1","670708ef-dc08-11ec-9416-9440c9ab47f0"
"1152527","1","1","1","661927f0-dc08-11ec-9416-9440c9ab47f0"
"1152528","1","1","5","6b1d9e22-dc08-11ec-9416-9440c9ab47f0"
"1152529","1","1","1","670dac2c-dc08-11ec-9416-9440c9ab47f0"
"1152529","1","1","8","670dbbf2-dc08-11ec-9416-9440c9ab47f0"
"1152530","1","1","4","7544f69b-dc08-11ec-9416-9440c9ab47f0"
"1152530","1","1","5","754504e3-dc08-11ec-9416-9440c9ab47f0"
"1152530","1","1","6","7545121a-dc08-11ec-9416-9440c9ab47f0"
"1152533","1","1","2","6c344a80-dc08-11ec-9416-9440c9ab47f0"
"1152533","1","1","6","6c345d2c-dc08-11ec-9416-9440c9ab47f0"
"1152534","1","1","1","6d564df5-dc08-11ec-9416-9440c9ab47f0"
"1152534","1","1","6","6d5660fb-dc08-11ec-9416-9440c9ab47f0"
"1152536","1","1","1","73d505f4-dc08-11ec-9416-9440c9ab47f0"
"1152536","1","1","2","73d52c01-dc08-11ec-9416-9440c9ab47f0"
"1152536","1","1","3","73d51d48-dc08-11ec-9416-9440c9ab47f0"
"1152536","1","1","5","73d510e6-dc08-11ec-9416-9440c9ab47f0"
"1152536","1","1","8","73d53b58-dc08-11ec-9416-9440c9ab47f0"
"1152537","1","1","1","655a33cb-dc08-11ec-9416-9440c9ab47f0"
"1152537","1","1","2","655a41ed-dc08-11ec-9416-9440c9ab47f0"
"1152537","1","1","5","655a4ed2-dc08-11ec-9416-9440c9ab47f0"
"1152537","1","1","6","655a5c2b-dc08-11ec-9416-9440c9ab47f0"
"1152538","1","1","2","635e5580-dc08-11ec-9416-9440c9ab47f0"
"1152538","1","1","5","635e63a2-dc08-11ec-9416-9440c9ab47f0"
"1152538","1","1","6","635e79da-dc08-11ec-9416-9440c9ab47f0"
"1152539","1","1","1","6f38fcc3-dc08-11ec-9416-9440c9ab47f0"
"1152539","1","1","2","6f390b2d-dc08-11ec-9416-9440c9ab47f0"
"1152539","1","1","5","6f3917e1-dc08-11ec-9416-9440c9ab47f0"
"1152539","1","1","6","6f392511-dc08-11ec-9416-9440c9ab47f0"
"1152545","1","1","1","6803aaf1-dc08-11ec-9416-9440c9ab47f0"
"1152545","1","1","6","680394fe-dc08-11ec-9416-9440c9ab47f0"
"1152546","1","1","1","777b2530-dc08-11ec-9416-9440c9ab47f0"
"1152548","1","1","-66","74be0b77-dc08-11ec-9416-9440c9ab47f0"
"1152548","1","1","2","74bdfcf1-dc08-11ec-9416-9440c9ab47f0"
"1152549","1","1","6","6680d845-dc08-11ec-9416-9440c9ab47f0"
"1152593","1","1","2","73e8ddae-dc08-11ec-9416-9440c9ab47f0"
"1152593","1","1","5","73e8e8f7-dc08-11ec-9416-9440c9ab47f0"
"1152593","1","1","8","73e8f61f-dc08-11ec-9416-9440c9ab47f0"
"1152594","1","1","2","73f1af8b-dc08-11ec-9416-9440c9ab47f0"
"1152594","1","1","3","73f19f3b-dc08-11ec-9416-9440c9ab47f0"
"1152594","1","1","5","73f1bf1e-dc08-11ec-9416-9440c9ab47f0"
"1152595","1","1","3","663ae2dc-dc08-11ec-9416-9440c9ab47f0"
"1152595","1","1","5","663af249-dc08-11ec-9416-9440c9ab47f0"
"1152596","1","1","2","792eb42f-dc08-11ec-9416-9440c9ab47f0"
"1152596","1","1","3","792ea63f-dc08-11ec-9416-9440c9ab47f0"
"1152596","1","1","5","792ec17d-dc08-11ec-9416-9440c9ab47f0"
"1152597","1","1","1","695b6017-dc08-11ec-9416-9440c9ab47f0"
"1152598","1","1","1","7349dfcd-dc08-11ec-9416-9440c9ab47f0"
"1152600","1","1","6","75fccd43-dc08-11ec-9416-9440c9ab47f0"
"1152600","1","1","8","75fcdbed-dc08-11ec-9416-9440c9ab47f0"
"1152601","1","1","6","66bbce01-dc08-11ec-9416-9440c9ab47f0"
"1152601","1","1","8","66bbe21e-dc08-11ec-9416-9440c9ab47f0"
"1152602","1","1","2","6552414f-dc08-11ec-9416-9440c9ab47f0"
"1152602","1","1","5","65525019-dc08-11ec-9416-9440c9ab47f0"
"1152603","1","1","2","76e6677d-dc08-11ec-9416-9440c9ab47f0"
"1152603","1","1","5","76e6758b-dc08-11ec-9416-9440c9ab47f0"
"1152604","1","1","2","667aff43-dc08-11ec-9416-9440c9ab47f0"
"1152604","1","1","5","667aef06-dc08-11ec-9416-9440c9ab47f0"
"1152605","1","1","5","6853fcee-dc08-11ec-9416-9440c9ab47f0"
"1152606","1","1","5","74636148-dc08-11ec-9416-9440c9ab47f0"
"1152607","1","1","5","669c5029-dc08-11ec-9416-9440c9ab47f0"
"1152608","1","1","5","6c5bfb19-dc08-11ec-9416-9440c9ab47f0"
"1152610","1","1","5","728fc3ca-dc08-11ec-9416-9440c9ab47f0"
"1152611","1","1","5","742f2f3c-dc08-11ec-9416-9440c9ab47f0"
"1152612","1","1","6","69cc98ce-dc08-11ec-9416-9440c9ab47f0"
"1152613","1","1","6","6cda1ee4-dc08-11ec-9416-9440c9ab47f0"
"1152614","1","1","1","69895c03-dc08-11ec-9416-9440c9ab47f0"
"1152615","1","1","5","6d00c13e-dc08-11ec-9416-9440c9ab47f0"
"1152617","1","1","5","70b33477-dc08-11ec-9416-9440c9ab47f0"
"1152618","1","1","1","6746d612-dc08-11ec-9416-9440c9ab47f0"
"1152619","1","1","6","6f99b743-dc08-11ec-9416-9440c9ab47f0"
"1152619","1","1","8","6f99cff4-dc08-11ec-9416-9440c9ab47f0"
"1152620","1","1","6","6c447e70-dc08-11ec-9416-9440c9ab47f0"
"1152620","1","1","8","6c448da6-dc08-11ec-9416-9440c9ab47f0"
"1153183","1","1","1","b65d363d-dc6d-11ec-9416-9440c9ab47f0"
"1153184","1","1","1","b8ce17fd-dc6d-11ec-9416-9440c9ab47f0"
"1153185","1","1","1","bb5567f2-dc6d-11ec-9416-9440c9ab47f0"
"1153186","1","1","1","c5f28e4f-dc6d-11ec-9416-9440c9ab47f0"
"1153187","1","1","1","c3a6eac3-dc6d-11ec-9416-9440c9ab47f0"
"1153188","1","1","1","b6a6d69d-dc6d-11ec-9416-9440c9ab47f0"
"1153189","1","1","5","b618ca2b-dc6d-11ec-9416-9440c9ab47f0"
"1153190","1","1","1","c3d289c2-dc6d-11ec-9416-9440c9ab47f0"
"1153191","1","1","1","bd78487f-dc6d-11ec-9416-9440c9ab47f0"
"1153191","1","1","5","bd78b7c0-dc6d-11ec-9416-9440c9ab47f0"
"1153193","1","1","1","b6aa24ed-dc6d-11ec-9416-9440c9ab47f0"
"1153194","1","1","5","b78ef5bc-dc6d-11ec-9416-9440c9ab47f0"
"1153195","1","1","1","b9be22e9-dc6d-11ec-9416-9440c9ab47f0"
"1153196","1","1","1","c579eb16-dc6d-11ec-9416-9440c9ab47f0"
"1153197","1","1","1","bebcc97e-dc6d-11ec-9416-9440c9ab47f0"
"1153198","1","1","1","ba5da86e-dc6d-11ec-9416-9440c9ab47f0"
"1153199","1","1","1","b5628278-dc6d-11ec-9416-9440c9ab47f0"
"1153201","1","1","6","c804fa17-dc6d-11ec-9416-9440c9ab47f0"
"1153204","1","1","1","b9f1bcc5-dc6d-11ec-9416-9440c9ab47f0"
"1153205","1","1","1","b8324693-dc6d-11ec-9416-9440c9ab47f0"
"1153206","1","1","5","bd975466-dc6d-11ec-9416-9440c9ab47f0"
"1153207","1","1","2","b60950c4-dc6d-11ec-9416-9440c9ab47f0"
"1153209","1","1","5","c747190e-dc6d-11ec-9416-9440c9ab47f0"
"1153210","1","1","1","bf57351a-dc6d-11ec-9416-9440c9ab47f0"
"1153211","1","1","-66","b83cffb3-dc6d-11ec-9416-9440c9ab47f0"
"1153212","1","1","2","c869ca72-dc6d-11ec-9416-9440c9ab47f0"
"1153213","1","1","6","b7b49ff6-dc6d-11ec-9416-9440c9ab47f0"
"1153215","1","1","6","c10972ec-dc6d-11ec-9416-9440c9ab47f0"
"1153216","1","1","6","c0c399ce-dc6d-11ec-9416-9440c9ab47f0"
"1153219","1","1","5","b5eb76da-dc6d-11ec-9416-9440c9ab47f0"
"1153220","1","1","1","c8792f5d-dc6d-11ec-9416-9440c9ab47f0"
"1153221","1","1","1","b5cd05bc-dc6d-11ec-9416-9440c9ab47f0"
"1153226","1","1","1","c393cf15-dc6d-11ec-9416-9440c9ab47f0"
"1153229","1","1","1","c04bf519-dc6d-11ec-9416-9440c9ab47f0"
"1153231","1","1","5","c185aaf4-dc6d-11ec-9416-9440c9ab47f0"
"1153233","1","1","2","c5ffddc6-dc6d-11ec-9416-9440c9ab47f0"
"1153234","1","1","1","c94f1040-dc6d-11ec-9416-9440c9ab47f0"
"1153246","1","1","5","c4357d7c-dc6d-11ec-9416-9440c9ab47f0"
"1153247","1","1","5","c942cd39-dc6d-11ec-9416-9440c9ab47f0"
"1153248","1","1","1","c1f81e40-dc6d-11ec-9416-9440c9ab47f0"
"1153249","1","1","1","b6edf95c-dc6d-11ec-9416-9440c9ab47f0"
"1153251","1","1","2","bf5c0034-dc6d-11ec-9416-9440c9ab47f0"
"1153251","1","1","5","bf5c25f6-dc6d-11ec-9416-9440c9ab47f0"
"1153252","1","1","2","c1ca30b9-dc6d-11ec-9416-9440c9ab47f0"
"1153252","1","1","5","c1ca3cc8-dc6d-11ec-9416-9440c9ab47f0"
"1153256","1","1","2","c1739b4d-dc6d-11ec-9416-9440c9ab47f0"
"1153256","1","1","5","c173aabd-dc6d-11ec-9416-9440c9ab47f0"
"1153258","1","1","1","c595c348-dc6d-11ec-9416-9440c9ab47f0"
"1153262","1","1","5","bbf5c8de-dc6d-11ec-9416-9440c9ab47f0"
"1153263","1","1","6","b7ea12de-dc6d-11ec-9416-9440c9ab47f0"
"1153265","1","1","5","c7670584-dc6d-11ec-9416-9440c9ab47f0"
"1153267","1","1","1","b9e7340c-dc6d-11ec-9416-9440c9ab47f0"
"1153289","1","1","1","c11562e4-dc6d-11ec-9416-9440c9ab47f0"
"1153291","1","1","1","c59aa7aa-dc6d-11ec-9416-9440c9ab47f0"
"1153293","1","1","2","bf46335a-dc6d-11ec-9416-9440c9ab47f0"
"1153294","1","1","5","bde5042a-dc6d-11ec-9416-9440c9ab47f0"
"1153296","1","1","-66","c7de8c2f-dc6d-11ec-9416-9440c9ab47f0"
"1153296","1","1","1","c7de7fc0-dc6d-11ec-9416-9440c9ab47f0"
"1153297","1","1","1","b8b46844-dc6d-11ec-9416-9440c9ab47f0"
"1153320","1","1","1","ba253edf-dc6d-11ec-9416-9440c9ab47f0"
"1153320","1","1","2","ba254984-dc6d-11ec-9416-9440c9ab47f0"
"1153320","1","1","3","ba258109-dc6d-11ec-9416-9440c9ab47f0"
"1153320","1","1","5","ba2565e6-dc6d-11ec-9416-9440c9ab47f0"
"1153320","1","1","6","ba257268-dc6d-11ec-9416-9440c9ab47f0"
"1153321","1","1","1","bd1393a9-dc6d-11ec-9416-9440c9ab47f0"
"1153321","1","1","2","bd13a603-dc6d-11ec-9416-9440c9ab47f0"
"1153321","1","1","5","bd13ecbc-dc6d-11ec-9416-9440c9ab47f0"
"1153321","1","1","6","bd14210e-dc6d-11ec-9416-9440c9ab47f0"
"1153322","1","1","1","c2e2cc56-dc6d-11ec-9416-9440c9ab47f0"
"1153322","1","1","2","c2e2d7f3-dc6d-11ec-9416-9440c9ab47f0"
"1153322","1","1","3","c2e2efbd-dc6d-11ec-9416-9440c9ab47f0"
"1153322","1","1","5","c2e30fe9-dc6d-11ec-9416-9440c9ab47f0"
"1153322","1","1","6","c2e31f5a-dc6d-11ec-9416-9440c9ab47f0"
"1153323","1","1","1","c1b7999b-dc6d-11ec-9416-9440c9ab47f0"
"1153323","1","1","2","c1b85386-dc6d-11ec-9416-9440c9ab47f0"
"1153323","1","1","3","c1b85fdb-dc6d-11ec-9416-9440c9ab47f0"
"1153323","1","1","5","c1b88b39-dc6d-11ec-9416-9440c9ab47f0"
"1153323","1","1","6","c1b89a6e-dc6d-11ec-9416-9440c9ab47f0"
"1153324","1","1","1","c0a06cf8-dc6d-11ec-9416-9440c9ab47f0"
"1153324","1","1","2","c0a07a9b-dc6d-11ec-9416-9440c9ab47f0"
"1153324","1","1","3","c0a08665-dc6d-11ec-9416-9440c9ab47f0"
"1153324","1","1","5","c0a0e5ff-dc6d-11ec-9416-9440c9ab47f0"
"1153324","1","1","6","c0a0f301-dc6d-11ec-9416-9440c9ab47f0"
"1153325","1","1","2","c76af626-dc6d-11ec-9416-9440c9ab47f0"
"1153325","1","1","3","c76b04ae-dc6d-11ec-9416-9440c9ab47f0"
"1153325","1","1","5","c76b4883-dc6d-11ec-9416-9440c9ab47f0"
"1153325","1","1","6","c76b2b1a-dc6d-11ec-9416-9440c9ab47f0"
"1153326","1","1","2","b8966b50-dc6d-11ec-9416-9440c9ab47f0"
"1153326","1","1","5","b896949a-dc6d-11ec-9416-9440c9ab47f0"
"1153326","1","1","6","b896a246-dc6d-11ec-9416-9440c9ab47f0"
"1153349","1","1","1","b9c60366-dc6d-11ec-9416-9440c9ab47f0"
"1153352","1","1","5","bc36e49d-dc6d-11ec-9416-9440c9ab47f0"
"1153353","1","1","1","b640716f-dc6d-11ec-9416-9440c9ab47f0"
"1153354","1","1","1","b870bff4-dc6d-11ec-9416-9440c9ab47f0"
"1153355","1","1","1","b6be5f8e-dc6d-11ec-9416-9440c9ab47f0"
"1153356","1","1","1","bb68ae56-dc6d-11ec-9416-9440c9ab47f0"
"1153357","1","1","1","b805a95d-dc6d-11ec-9416-9440c9ab47f0"
"1153359","1","1","5","b5905ab7-dc6d-11ec-9416-9440c9ab47f0"
"1153360","1","1","5","c8dbff25-dc6d-11ec-9416-9440c9ab47f0"
"1153377","1","1","1","b9ddcff6-dc6d-11ec-9416-9440c9ab47f0"
"1153379","1","1","1","c26046c2-dc6d-11ec-9416-9440c9ab47f0"
"1153380","1","1","1","bbcc8d3d-dc6d-11ec-9416-9440c9ab47f0"
"1153380","1","1","2","bbcc9a08-dc6d-11ec-9416-9440c9ab47f0"
"1153382","1","1","1","c1f10150-dc6d-11ec-9416-9440c9ab47f0"
"1153383","1","1","5","b9a81575-dc6d-11ec-9416-9440c9ab47f0"
"1153387","1","1","1","ba8d3bd7-dc6d-11ec-9416-9440c9ab47f0"
"1153388","1","1","6","bd6abfee-dc6d-11ec-9416-9440c9ab47f0"
"1153389","1","1","1","bfb2617f-dc6d-11ec-9416-9440c9ab47f0"
"1153391","1","1","2","bb013cd4-dc6d-11ec-9416-9440c9ab47f0"
"1153393","1","1","-66","c0cc97f6-dc6d-11ec-9416-9440c9ab47f0"
"1153393","1","1","1","c0cc89bb-dc6d-11ec-9416-9440c9ab47f0"
"1153396","1","1","1","b7a3f10a-dc6d-11ec-9416-9440c9ab47f0"
"1153396","1","1","2","b7a3ff91-dc6d-11ec-9416-9440c9ab47f0"
"1153498","1","1","2","e35c1a99-dd36-11ec-9416-9440c9ab47f0"
"1153504","1","1","2","dfe8d22b-dd36-11ec-9416-9440c9ab47f0"
"1153514","1","1","5","e2265101-dd36-11ec-9416-9440c9ab47f0"
"1153515","1","1","6","e4c93a34-dd36-11ec-9416-9440c9ab47f0"
"1153516","1","1","1","ef032568-dd36-11ec-9416-9440c9ab47f0"
"1153517","1","1","1","f54d65aa-dd36-11ec-9416-9440c9ab47f0"
"1153519","1","1","-66","e8df370e-dd36-11ec-9416-9440c9ab47f0"
"1153519","1","1","6","e8df1572-dd36-11ec-9416-9440c9ab47f0"
"1153519","1","1","7","e8df675b-dd36-11ec-9416-9440c9ab47f0"
"1153520","1","1","1","e653a1a3-dd36-11ec-9416-9440c9ab47f0"
"1153522","1","1","6","ef7a6bee-dd36-11ec-9416-9440c9ab47f0"
"1153522","1","1","8","ef7a7ab0-dd36-11ec-9416-9440c9ab47f0"
"1153523","1","1","1","ec840bf8-dd36-11ec-9416-9440c9ab47f0"
"1153524","1","1","-66","e62cd3e8-dd36-11ec-9416-9440c9ab47f0"
"1153524","1","1","6","e62cb9d6-dd36-11ec-9416-9440c9ab47f0"
"1153524","1","1","8","e62cc72e-dd36-11ec-9416-9440c9ab47f0"
"1153526","1","1","5","ec6d7aaf-dd36-11ec-9416-9440c9ab47f0"
"1153527","1","1","1","e0672dd3-dd36-11ec-9416-9440c9ab47f0"
"1153528","1","1","5","ec13cdf4-dd36-11ec-9416-9440c9ab47f0"
"1153539","1","1","1","e2a01bf5-dd36-11ec-9416-9440c9ab47f0"
"1153545","1","1","1","f2c63b9e-dd36-11ec-9416-9440c9ab47f0"
"1153592","1","1","5","e820c320-dd36-11ec-9416-9440c9ab47f0"
"1153593","1","1","5","ee02e739-dd36-11ec-9416-9440c9ab47f0"
"1153596","1","1","1","e074f5e2-dd36-11ec-9416-9440c9ab47f0"
"1153598","1","1","5","df89958b-dd36-11ec-9416-9440c9ab47f0"
"1153643","1","1","1","ebb1bfca-dd36-11ec-9416-9440c9ab47f0"
"1153644","1","1","1","f0e953e8-dd36-11ec-9416-9440c9ab47f0"
"1153646","1","1","1","f62f1bd2-dd36-11ec-9416-9440c9ab47f0"
"1153647","1","1","6","f0b32f2a-dd36-11ec-9416-9440c9ab47f0"
"1153695","1","1","-66","ea934f33-dd36-11ec-9416-9440c9ab47f0"
"1153695","1","1","6","ea933573-dd36-11ec-9416-9440c9ab47f0"
"1153696","1","1","1","e26a7075-dd36-11ec-9416-9440c9ab47f0"
"1153696","1","1","2","e26a8a2c-dd36-11ec-9416-9440c9ab47f0"
"1153696","1","1","5","e26a7d39-dd36-11ec-9416-9440c9ab47f0"
"1153699","1","1","-66","e80117e0-dd36-11ec-9416-9440c9ab47f0"
"1153699","1","1","1","e801038b-dd36-11ec-9416-9440c9ab47f0"
"1153701","1","1","2","f2d623cf-dd36-11ec-9416-9440c9ab47f0"
"1153701","1","1","5","f2d63068-dd36-11ec-9416-9440c9ab47f0"
"1153702","1","1","1","ee98f41d-dd36-11ec-9416-9440c9ab47f0"
"1153703","1","1","6","e8c46590-dd36-11ec-9416-9440c9ab47f0"
"1153711","1","1","1","ee886091-dd36-11ec-9416-9440c9ab47f0"
"1153711","1","1","6","ee886cca-dd36-11ec-9416-9440c9ab47f0"
"1153714","1","1","6","e86fe24c-dd36-11ec-9416-9440c9ab47f0"
"1153715","1","1","2","f49bd7f9-dd36-11ec-9416-9440c9ab47f0"
"1153716","1","1","1","f00e4480-dd36-11ec-9416-9440c9ab47f0"
"1153716","1","1","6","f00e34b1-dd36-11ec-9416-9440c9ab47f0"
"1153717","1","1","1","e9f8297f-dd36-11ec-9416-9440c9ab47f0"
"1153718","1","1","2","f476b4cc-dd36-11ec-9416-9440c9ab47f0"
"1153718","1","1","5","f476c2d4-dd36-11ec-9416-9440c9ab47f0"
"1153718","1","1","6","f476ce82-dd36-11ec-9416-9440c9ab47f0"
"1153719","1","1","1","e863af11-dd36-11ec-9416-9440c9ab47f0"
"1153719","1","1","2","e863f195-dd36-11ec-9416-9440c9ab47f0"
"1153719","1","1","3","e8643161-dd36-11ec-9416-9440c9ab47f0"
"1153719","1","1","5","e86444f9-dd36-11ec-9416-9440c9ab47f0"
"1153720","1","1","1","f13a8aa3-dd36-11ec-9416-9440c9ab47f0"
"1153720","1","1","2","f13a98c1-dd36-11ec-9416-9440c9ab47f0"
"1153720","1","1","3","f13aa54d-dd36-11ec-9416-9440c9ab47f0"
"1153720","1","1","5","f13abe7a-dd36-11ec-9416-9440c9ab47f0"
"1153720","1","1","6","f13ab258-dd36-11ec-9416-9440c9ab47f0"
"1153722","1","1","2","e5af4a41-dd36-11ec-9416-9440c9ab47f0"
"1153722","1","1","5","e5afae1e-dd36-11ec-9416-9440c9ab47f0"
"1153724","1","1","2","f220a0f4-dd36-11ec-9416-9440c9ab47f0"
"1153724","1","1","5","f220f246-dd36-11ec-9416-9440c9ab47f0"
"1153822","1","1","1","eb3df4ee-dd36-11ec-9416-9440c9ab47f0"
"1153823","1","1","1","e97b0d1f-dd36-11ec-9416-9440c9ab47f0"
"1153823","1","1","8","e97b0040-dd36-11ec-9416-9440c9ab47f0"
"1153825","1","1","1","e6d8b8c7-dd36-11ec-9416-9440c9ab47f0"
"1153825","1","1","8","e6d90b89-dd36-11ec-9416-9440c9ab47f0"
"1153826","1","1","1","e7b1c5dd-dd36-11ec-9416-9440c9ab47f0"
"1153826","1","1","6","e7b20f12-dd36-11ec-9416-9440c9ab47f0"
"1153827","1","1","1","e1952dd2-dd36-11ec-9416-9440c9ab47f0"
"1153828","1","1","1","ea14c3cc-dd36-11ec-9416-9440c9ab47f0"
"1153829","1","1","1","f4435602-dd36-11ec-9416-9440c9ab47f0"
"1153830","1","1","1","eb4ff065-dd36-11ec-9416-9440c9ab47f0"
"1153830","1","1","2","eb5028bc-dd36-11ec-9416-9440c9ab47f0"
"1153832","1","1","1","e77c8526-dd36-11ec-9416-9440c9ab47f0"
"1153832","1","1","2","e77c9083-dd36-11ec-9416-9440c9ab47f0"
"1153832","1","1","6","e77c9af5-dd36-11ec-9416-9440c9ab47f0"
"1153832","1","1","8","e77ca667-dd36-11ec-9416-9440c9ab47f0"
"1153833","1","1","6","e0913350-dd36-11ec-9416-9440c9ab47f0"
"1153833","1","1","8","e0914247-dd36-11ec-9416-9440c9ab47f0"
"1153834","1","1","6","e6aded34-dd36-11ec-9416-9440c9ab47f0"
"1153835","1","1","1","f33bc8be-dd36-11ec-9416-9440c9ab47f0"
"1153835","1","1","5","f33bd670-dd36-11ec-9416-9440c9ab47f0"
"1153836","1","1","1","f2a69aff-dd36-11ec-9416-9440c9ab47f0"
"1153836","1","1","5","f2a68df0-dd36-11ec-9416-9440c9ab47f0"
"1153838","1","1","1","e7ce6e79-dd36-11ec-9416-9440c9ab47f0"
"1153839","1","1","1","df8e5572-dd36-11ec-9416-9440c9ab47f0"
"1153841","1","1","1","e3ec9c3f-dd36-11ec-9416-9440c9ab47f0"
"1153841","1","1","2","e3eca8ec-dd36-11ec-9416-9440c9ab47f0"
"1153842","1","1","2","f6328b41-dd36-11ec-9416-9440c9ab47f0"
"1153930","1","1","1","ea4084de-dd36-11ec-9416-9440c9ab47f0"
"1153932","1","1","1","f052184a-dd36-11ec-9416-9440c9ab47f0"
"1153933","1","1","5","e2ed5dc0-dd36-11ec-9416-9440c9ab47f0"
"1153935","1","1","3","e9cc325f-dd36-11ec-9416-9440c9ab47f0"
