"fid (see mrktc_generalinfo)","Unique Row ID (see mrktc_generalinfo)","Unique Row ID","Market no","Name of market","Ward","District","Type of market (see mrktc_lkpmrkt_type)","Unique Row Identifier (UUID)"
"1219623","1","3","3","Namba","Wasweta II","Suna West","2","843db8f4-4c03-11ed-924d-040300000000"
"1219623","1","4","4","Olasi","Kaler","Nyatike","1","843dc0bb-4c03-11ed-924d-040300000000"
"1219623","1","5","5","Namba","Wasweta II","Suna West","2","843dc8c3-4c03-11ed-924d-040300000000"
"1219624","1","1","1","Piny oyie","Wiga","Suna West","1","8e479fad-4c03-11ed-924d-040300000000"
"1219624","1","2","2","Namba","Wasweta II","Suna West","2","8e47acdb-4c03-11ed-924d-040300000000"
"1219624","1","3","3","Giribe","Wasimbete","Suna West","2","8e47ba56-4c03-11ed-924d-040300000000"
"1219624","1","4","4","Olasi","Kaler","Nyatike","2","8e47c72f-4c03-11ed-924d-040300000000"
"1219784","1","1","1","Meto","Matapato South","Kajiado Central","1","95279444-4ccc-11ed-924d-040300000000"
"1219785","1","1","1","Mile 46","Oloodokilani","Kajiado West","2","73b2f65e-4ccc-11ed-924d-040300000000"
"1219785","1","2","2","Namanga","Matapato South","Kajiado Central","2","73b31ad8-4ccc-11ed-924d-040300000000"
"1219786","1","1","1","Mile 46","Olodookilani","Kajiado west","2","8cea4cdb-4ccc-11ed-924d-040300000000"
"1219787","1","1","1","Torosei","Olodookilani","Kajiado West","1","94685bc8-4ccc-11ed-924d-040300000000"
"1219787","1","2","2","Sajiloni","Oloodokilani","Kajiado West","2","946867e4-4ccc-11ed-924d-040300000000"
"1219788","1","1","1","Mile 46","Olodookilani","Kajiado West","1","9d89fb71-4ccc-11ed-924d-040300000000"
"1219789","1","1","1","Mile 46","Olodookilani","Kajiado West","2","8cbe5f65-4ccc-11ed-924d-040300000000"
"1219791","1","1","1","Torosei","Olodookilani","Kajiado West","1","94725eec-4ccc-11ed-924d-040300000000"
"1219791","1","2","2","Mile 46","Olodookilani","Kajiado west","2","94726c50-4ccc-11ed-924d-040300000000"
"1219811","1","1","1","Sajiloni","Olodookilani","Kajiado West","1","739bd41d-4ccc-11ed-924d-040300000000"
"1219811","1","2","2","Mile 46","Olodookilani","Kajiado West","2","739be3b5-4ccc-11ed-924d-040300000000"
"1219812","1","1","1","Meto","Matapato South","Kajiado central","2","76eac2a2-4ccc-11ed-924d-040300000000"
"1219813","1","1","1","Sajiloni","Olodookilani","Kajiado west","1","a140a3ff-4ccc-11ed-924d-040300000000"
"1219814","1","1","1","Sajiloni","Olodookilani","Kajiafo West","1","88348d50-4ccc-11ed-924d-040300000000"
"1219815","1","1","1","Sajiloni","Oloodokilani","Kajiado West","1","a4525cc8-4ccc-11ed-924d-040300000000"
"1219815","1","2","2","Mile 46","Oloodokilani","Kajiado west","2","a45268a6-4ccc-11ed-924d-040300000000"
"1219816","1","1","1","Torosei","Olodookilani","Kajiado West","1","7f250bcc-4ccc-11ed-924d-040300000000"
"1219817","1","1","1","Torosei","Olodookilani","Kajiado Central","1","a6665f2d-4ccc-11ed-924d-040300000000"
"1219817","1","2","2","Sajiloni","Olodookilani","Kajiado West","1","a666681b-4ccc-11ed-924d-040300000000"
"1219820","1","1","1","Mashuuru","Poka Kenyawa","Kajiado East","1","a02a2bc2-4ccc-11ed-924d-040300000000"
"1219824","1","1","1","Mile 46","Lodokilani","Kajiado west","2","a37b555a-4ccc-11ed-924d-040300000000"
"1219824","1","2","2","Torosei","Loodokilani","Kajiado west","2","a37b5dec-4ccc-11ed-924d-040300000000"
"1219824","1","3","3","Mashuuru","Mashuuru","Kajiado east","2","a37b6643-4ccc-11ed-924d-040300000000"
"1219825","1","1","1","Mile 46","Loodokilani","Kajiado west","2","7b4040a5-4ccc-11ed-924d-040300000000"
"1219825","1","2","2","Koresoi","Loodokilani","Kajiado west","2","7b404bb3-4ccc-11ed-924d-040300000000"
"1219828","1","1","1","Mashuuru","Mashuuru","Kajiado east","2","931514d2-4ccc-11ed-924d-040300000000"
"1219829","1","1","1","Maparasha","Matapato north","Kajiado central","1","9bc1732b-4ccc-11ed-924d-040300000000"
"1219829","1","2","2","Mashuuru","Mashuuru","Kajiado east","2","9bc183d0-4ccc-11ed-924d-040300000000"
"1219830","1","1","1","Mile 46","Loodokilani","Kajiado west","1","82bb4f25-4ccc-11ed-924d-040300000000"
"1219830","1","2","2","Sajiloni","Dalalekutuk","Kajiado west","2","82bb5900-4ccc-11ed-924d-040300000000"
"1219831","1","1","1","Sajiloni","Dalalekutuk","Kajiado central","1","8e8df3cd-4ccc-11ed-924d-040300000000"
"1219832","1","1","1","Mashuuru","Mashuuru","Kajiado east","1","977f68c5-4ccc-11ed-924d-040300000000"
"1219833","1","1","1","Sajiloni","Dallas lekutuk","Kajiado central","2","826eb5c9-4ccc-11ed-924d-040300000000"
"1219833","1","2","2","Mashuuru","Mashuuru","Kajiado east","2","826ec13d-4ccc-11ed-924d-040300000000"
"1219833","1","3","3","Kelewa","Dalalekutuk","Kajiado central","2","826ecbd4-4ccc-11ed-924d-040300000000"
"1219834","1","1","1","Emali","Poka Kenyawa","Kajiado East","2","a11bceef-4ccc-11ed-924d-040300000000"
"1219835","1","1","1","Mashuuru","Maroro","Kajiado East","2","9a86f516-4ccc-11ed-924d-040300000000"
"1219836","1","1","1","Kasikeu","Kasikeu","Makueni","2","7a39eecf-4ccc-11ed-924d-040300000000"
"1219838","1","1","1","Emali","Poka Kenyawa","Mashuuru","2","6f40eb3a-4ccc-11ed-924d-040300000000"
"1219839","1","1","1","Kasikeu","Kasikeu","Makueni","2","7f51f77b-4ccc-11ed-924d-040300000000"
"1219840","1","1","1","Mashuuru","Maroro","Kajiado East","2","9c3eb93d-4ccc-11ed-924d-040300000000"
"1219841","1","1","1","Emali","Poka Kenyawa","Kajiado East","2","83b63b67-4ccc-11ed-924d-040300000000"
"1219842","1","1","1","Mashuuru","Maroro","Kajiado East","2","731b8431-4ccc-11ed-924d-040300000000"
"1219845","1","1","1","Emali","Poka Kenyawa","Kajiado East","2","974e96f5-4ccc-11ed-924d-040300000000"
"1219847","1","1","1","46","Loodokilani","Kajiado west","1","938b6a2e-4ccc-11ed-924d-040300000000"
"1219848","1","1","1","Poti/ mile 46","Loodokilani","Kajiado west","1","7e3590b9-4ccc-11ed-924d-040300000000"
"1219850","1","1","1","Sultan","Poka/kenyawa","Kajiado East","3","890d6908-4ccc-11ed-924d-040300000000"
"1219850","1","2","2","Kimana","Kimana","Kajiado south","2","890d7522-4ccc-11ed-924d-040300000000"
"1219852","1","1","1","Mashuuru","Imaroro","Kajiado East","2","9d5e43ca-4ccc-11ed-924d-040300000000"
"1219852","1","2","2","Oloirimirimi","Matapato south","Kajiado central","2","9d5e52b8-4ccc-11ed-924d-040300000000"
"1219852","1","3","3","Meto","Matapato south","Kajiado central","2","9d5e5cec-4ccc-11ed-924d-040300000000"
"1219853","1","1","1","46","Loodokilani","Kajiado central","1","7c897e5e-4ccc-11ed-924d-040300000000"
"1219853","1","2","2","Mashuuru","Imaroro","Kajiado East","2","7c898a3d-4ccc-11ed-924d-040300000000"
"1219854","1","1","1","Suswa","Suswa","Narok","","6ece13b7-4ccc-11ed-924d-040300000000"
"1219854","1","2","2","Narok","Narok ","Narok","","6ece222c-4ccc-11ed-924d-040300000000"
"1219859","1","1","1","Torosei","","","","9aac59cd-4ccc-11ed-924d-040300000000"
"1219859","1","2","2","Imarba","","","","9aac655b-4ccc-11ed-924d-040300000000"
"1219860","1","1","1","Torosei","","","","a89ffc25-4ccc-11ed-924d-040300000000"
"1219860","1","2","2","Meto","","","","a8a00a1d-4ccc-11ed-924d-040300000000"
"1219860","1","3","3","Imarba","","","","a8a017e6-4ccc-11ed-924d-040300000000"
"1219860","1","4","4","Oloirimirimi","","","","a8a02379-4ccc-11ed-924d-040300000000"
"1219861","1","1","1","Sajiloni","","","","79465a78-4ccc-11ed-924d-040300000000"
"1219861","1","2","2","Meto","","","","79466bcb-4ccc-11ed-924d-040300000000"
"1219861","1","3","3","Kiserian","","","","79467702-4ccc-11ed-924d-040300000000"
"1219862","1","1","1","Torosei","","","","7c12f7ff-4ccc-11ed-924d-040300000000"
"1219862","1","2","2","Oltepesi","","","","7c130353-4ccc-11ed-924d-040300000000"
"1219862","1","3","3","Meto","","","","7c130d27-4ccc-11ed-924d-040300000000"
"1219908","1","1","1","Nguni","Nguni","Mwingi central","2","934c021f-4ccc-11ed-924d-040300000000"
"1219910","1","1","1","Mutitu","Mutitu- kaliku","Kitui east","1","874b4898-4ccc-11ed-924d-040300000000"
"1219918","1","1","1","Nguni","Nguni","Mwingi central","1","7a0db292-4ccc-11ed-924d-040300000000"
"1219920","1","1","1","Nguni","Nguni","Mwingi central","1","a8fe1307-4ccc-11ed-924d-040300000000"
"1219921","1","1","1","Ngomeni","Ngomeni","Mwingi north","1","8d13ab2e-4ccc-11ed-924d-040300000000"
"1219921","1","2","2","Nguni","Nguni","Mwingi central","1","8d13b8ba-4ccc-11ed-924d-040300000000"
"1219923","1","1","1","Ngomeni","Kyuso","Mwingi north","1","a3c4cafa-4ccc-11ed-924d-040300000000"
"1219923","1","2","2","Tseikuru","Tseikuru","Mwingi north","2","a3c4d6ed-4ccc-11ed-924d-040300000000"
"1219925","1","1","1","Nguni","Nguni","Mwingi central","1","834d5ae6-4ccc-11ed-924d-040300000000"
"1219926","1","1","1","Ukasi","Nguni","Mwingi central","1","78fa800a-4ccc-11ed-924d-040300000000"
"1219928","1","1","1","Ukasi","Nguni","Mwingi central","1","8b13a012-4ccc-11ed-924d-040300000000"
"1219928","1","2","2","Mwingi","Kivou","Mwingi central","3","8b13ad3b-4ccc-11ed-924d-040300000000"
"1219928","1","3","3","Nguni","Nguni","Mwingi central","1","8b13b899-4ccc-11ed-924d-040300000000"
"1219929","1","1","1","Nguni","Nguni","Mwingi central","1","a7eb5259-4ccc-11ed-924d-040300000000"
"1219929","1","2","2","Mwingi","Kivou","Mwingi central","3","a7eb5e5d-4ccc-11ed-924d-040300000000"
"1219929","1","3","3","Nuu","Nuu","Mwingi central","1","a7eb682d-4ccc-11ed-924d-040300000000"
"1219929","1","4","4","","","","","a7eb7126-4ccc-11ed-924d-040300000000"
"1219930","1","1","1","Ngomeni","Ngomeni","Mwingi north","1","82627fd1-4ccc-11ed-924d-040300000000"
"1219930","1","2","2","Nguni","Nguni","Mwingi","1","82628cbd-4ccc-11ed-924d-040300000000"
"1219931","1","1","1","Ukasi","Nguni","Mwingi central","1","a0a0396e-4ccc-11ed-924d-040300000000"
"1219931","1","2","2","Nguni","Nguni","Mwingi central","1","a0a04626-4ccc-11ed-924d-040300000000"
"1219932","1","1","1","Nguni","Nguni","Mwingi central","1","916cd0ef-4ccc-11ed-924d-040300000000"
"1219933","1","1","1","Zombe","Zombe mwitika","Kitui east","1","79edc202-4ccc-11ed-924d-040300000000"
"1219934","1","1","1","Nguni","Nguni","Mwingi central","1","9c536502-4ccc-11ed-924d-040300000000"
"1219934","1","2","2","Ukasi","Nguni","Mwingi central","1","9c536f04-4ccc-11ed-924d-040300000000"
"1219934","1","3","3","Tseikuru","Tseikuru","Mwingi north","2","9c5377e6-4ccc-11ed-924d-040300000000"
"1219934","1","4","4","Ngomeni","Ngomeni","MWINGI NORTH?","1","9c5380d7-4ccc-11ed-924d-040300000000"
"1219934","1","5","5","Katse","Mumoni","Mwingi central","1","9c53893d-4ccc-11ed-924d-040300000000"
"1219951","1","1","1","Bissil","Matapato north ","Kajiado central ","2","a96c948f-4ccc-11ed-924d-040300000000"
"1219952","1","1","1","Shompole","Magadi ","Kajiado west ","2","9b2bf0dc-4ccc-11ed-924d-040300000000"
"1219952","1","2","2","Ormutaro","Magadi","Kajiado west","2","9b2bffb9-4ccc-11ed-924d-040300000000"
"1219953","1","1","1","Mile 46","Loodokilani ","Kajiado west ","2","85c421f0-4ccc-11ed-924d-040300000000"
"1219954","1","1","1","Bissil","Matapato north ","Kajiado central ","2","7f5f7bea-4ccc-11ed-924d-040300000000"
"1219954","1","2","2","Shompole","Magadi ","Kajiado west ","2","7f5f875d-4ccc-11ed-924d-040300000000"
"1219954","1","3","3","Kiserian","Keekonyokie ","Kajiado west ","3","7f5f933d-4ccc-11ed-924d-040300000000"
"1219955","1","1","1","Bissil","Matapato north ","Kajiado central ","2","7c503ee3-4ccc-11ed-924d-040300000000"
"1219955","1","2","2","Torosei","Loodokilani ","Kajiado west ","1","7c504b9a-4ccc-11ed-924d-040300000000"
"1219956","1","1","1","Kiserian","Keenyokie ","Kajiado west ","3","7e5e8a3b-4ccc-11ed-924d-040300000000"
"1219957","1","1","1","Kiserian","Keenyokie","Kajiado west ","3","84f061cd-4ccc-11ed-924d-040300000000"
"1219958","1","1","1","Kiserian","Keenyokie ","Kajiado west ","3","73c79005-4ccc-11ed-924d-040300000000"
"1219959","1","1","1","Torosei","Loitoktok ","Kajiado west ","1","a91cf130-4ccc-11ed-924d-040300000000"
"1219959","1","2","2","Bissil","Matapato north ","Kajiado central ","2","a91d0011-4ccc-11ed-924d-040300000000"
"1219960","1","1","1","Bisill","Matapato North","Kajiado central","2","a3aef98d-4ccc-11ed-924d-040300000000"
"1219961","1","1","1","Kiserian","Keekoonyokie","Kajiado west","3","9a9a4ef0-4ccc-11ed-924d-040300000000"
"1219962","1","1","1","Kiserian","Keekoonyokie","Kajiado west","3","89f6f6f3-4ccc-11ed-924d-040300000000"
"1219963","1","1","1","Kiserian","Keekoonyokie","Kajiado west","3","a2746efe-4ccc-11ed-924d-040300000000"
"1219963","1","2","2","Sultan","Poka Kenyawa","Kajiado East","3","a2747930-4ccc-11ed-924d-040300000000"
"1219963","1","3","3","Bisill","Matapato North","Kajiado central","2","a27481e1-4ccc-11ed-924d-040300000000"
"1219963","1","4","4","Sajeloni","Dalalekut","Kajiado central","1","a2748f6d-4ccc-11ed-924d-040300000000"
"1219964","1","1","1","Olomotaro","Magadi","Kajiado west","1","6e7310bf-4ccc-11ed-924d-040300000000"
"1219965","1","1","1","Olomotaro","Magadi","Kajiado west","1","8bea9897-4ccc-11ed-924d-040300000000"
"1219967","1","1","1","Bisill","Matapato North","Kajiado central","2","753a9eff-4ccc-11ed-924d-040300000000"
"1219970","1","1","1","Kiserian","Keekoonyokei","Kajiado west","3","783af850-4ccc-11ed-924d-040300000000"
"1220083","1","1","1","Nguni","Nguni","Mwingi central","1","9a7f6e99-4ccc-11ed-924d-040300000000"
"1220087","1","1","1","Bissil","Matapato north ","Kajiado central ","2","9dcce39c-4ccc-11ed-924d-040300000000"
"1220087","1","2","2","Poti/mile 46","Loodokilani ","Kajiado west ","2","9dccf1e8-4ccc-11ed-924d-040300000000"
"1220092","1","1","1","Shompole","Magadi","Kajiado","2","791078af-4ccc-11ed-924d-040300000000"
"1220092","1","2","2","Torosei","Ilodookilani","Kajiado West","1","791085f6-4ccc-11ed-924d-040300000000"
"1220093","1","1","1","Torosei","Ilodookilani","Kajiado west","1","86b6730f-4ccc-11ed-924d-040300000000"
"1220093","1","2","2","Shompole","Magadi","Kajiado west","2","86b6808e-4ccc-11ed-924d-040300000000"
"1220096","1","1","1","Bissil","Matapato North","Kajiado Central","3","93f3832e-4ccc-11ed-924d-040300000000"
"1220096","1","2","2","Kiserian","Keekonyokie","Kajiado west.","3","93f390cb-4ccc-11ed-924d-040300000000"
"1220097","1","1","1","Torosei","Ilodookilani","Kajiado west","2","83afea90-4ccc-11ed-924d-040300000000"
"1220097","1","2","2","Kiserian","Keekonyokie","Kajiado","2","83aff282-4ccc-11ed-924d-040300000000"
"1220098","1","1","1","Kiserian","Keekonyokie","Kajiado West","2","8cba16e2-4ccc-11ed-924d-040300000000"
"1220099","1","1","1","Shompole","Magadi","Kajiado west","2","77ab2527-4ccc-11ed-924d-040300000000"
"1220099","1","2","2","Torosei","Iloodokilani","Kajiado west","1","77ab3209-4ccc-11ed-924d-040300000000"
"1220099","1","3","3","Kiserian","Keekonyokie","Kajiado West","2","77ab3d92-4ccc-11ed-924d-040300000000"
"1220100","1","1","1","Bissil","Matapato North","Kajiado Central","3","94cc4a79-4ccc-11ed-924d-040300000000"
"1220100","1","2","2","Kiserian","Keekonyokie","Kajiado West","3","94cc564d-4ccc-11ed-924d-040300000000"
"1220101","1","1","1","Kiserian","Keekonyokie","Kajiado west","2","8d469f4d-4ccc-11ed-924d-040300000000"
"1220102","1","1","1","Kiserian","Keekonyokie","Kajiado West","2","779ced90-4ccc-11ed-924d-040300000000"
"1220102","1","2","2","Bissil","Matapato North","Kajiado Central","2","779cfb8b-4ccc-11ed-924d-040300000000"
"1220102","1","3","3","Torosei","Iloodokilani","Kajiado west","1","779d07c5-4ccc-11ed-924d-040300000000"
"1220103","1","1","1","Bissil","Matapato North","Kajiado west","3","76696324-4ccc-11ed-924d-040300000000"
"1220119","1","1","1","Torosei","","","1","95082657-4ccc-11ed-924d-040300000000"
"1220121","1","1","1","Torosei","Loodokilani","Kajiado west","1","8f5c0d4f-4ccc-11ed-924d-040300000000"
"1220124","1","1","1","Bissil","Matapato north","","3","96d15f17-4ccc-11ed-924d-040300000000"
"1220128","1","1","1","Bissil","Matapato north","Kajiado central","3","6e87ef87-4ccc-11ed-924d-040300000000"
"1220128","1","2","2","Torosei","Loodokilani","Kajiado west","1","6e882648-4ccc-11ed-924d-040300000000"
"1220129","1","1","1","Shompole","Magadi","Kajiado west","2","9fe626ca-4ccc-11ed-924d-040300000000"
"1220131","1","1","1","Torosei","Iloodokilani","Kajiado west","1","910677d0-4ccc-11ed-924d-040300000000"
"1221021","1","1","1","Mutomo","Mutomo","Kitui south","1","19d55051-4e5f-11ed-924d-040300000000"
"1221021","1","2","2","Mutha","Mutha","Kitui South","1","19d56297-4e5f-11ed-924d-040300000000"
"1221022","1","1","1","Mutomo","Mutomo","Kitui south","1","328346f0-4e5f-11ed-924d-040300000000"
"1221024","1","1","1","Mutha","Mutha","Kitui south","1","383e66c6-4e5f-11ed-924d-040300000000"
"1221024","1","2","2","Mutomo","Mutomo","Kitui south","1","383e727d-4e5f-11ed-924d-040300000000"
"1221025","1","1","1","Kamutei","Athi","Kitui south","1","2c75736b-4e5f-11ed-924d-040300000000"
"1221025","1","2","2","Mutomo","Mutomo","Kitui south","1","2c757cec-4e5f-11ed-924d-040300000000"
"1221025","1","3","3","Mutha","Mutha","Kitui south","1","2c758544-4e5f-11ed-924d-040300000000"
"1221164","1","1","1","Kisasi","Kisasi","Kitui rural","3","25c2d8a8-4e5f-11ed-924d-040300000000"
"1221164","1","2","2","Mutha","Mutha","Kitui south","1","25c2e871-4e5f-11ed-924d-040300000000"
"1221165","1","1","1","Mutha","Mutha","Kitui south","1","06bf3501-4e5f-11ed-924d-040300000000"
"1221165","1","2","2","Kisasi","Kasasi","Kitui rural","3","06bf4194-4e5f-11ed-924d-040300000000"
"1221165","1","3","3","Mutumo","Mutumo","Kitui south","1","06bf4c16-4e5f-11ed-924d-040300000000"
"1221168","1","1","1","Mutumo","Mutumo","Kitui south","1","13ccac13-4e5f-11ed-924d-040300000000"
"1221168","1","2","2","Ikutha","Ikutha","Kitui south","1","13ccbb66-4e5f-11ed-924d-040300000000"
"1221170","1","1","1","Kaziku","Ikutha","Kitui south","1","08c09f61-4e5f-11ed-924d-040300000000"
"1221170","1","2","2","Mutomo","Mutomo","Kitui south","1","08c0abd4-4e5f-11ed-924d-040300000000"
"1221170","1","3","3","Mutha","Mutha","Kitui","1","08c0b89c-4e5f-11ed-924d-040300000000"
"1221170","1","4","4","","","","","08c0c405-4e5f-11ed-924d-040300000000"
"1221171","1","1","1","Kaziku","Ikutha","Kitui south","1","35e702d5-4e5f-11ed-924d-040300000000"
"1221171","1","2","2","Mutha","Ikutha","Kitui south","1","35e70dea-4e5f-11ed-924d-040300000000"
"1221171","1","3","3","Mutomo","Mutomo","Kitui south","1","35e71828-4e5f-11ed-924d-040300000000"
"1221172","1","1","1","Mutha","Mutha","Kitui south","1","24bfda33-4e5f-11ed-924d-040300000000"
"1221172","1","2","2","Mutomo","Mutomo","Kitui south","1","24bfea0c-4e5f-11ed-924d-040300000000"
"1221173","1","1","1","Kyatune","Ikanga kyatune","Kitui south","1","0f3bcc2b-4e5f-11ed-924d-040300000000"
"1221173","1","2","2","Kavisuni","Kisasi","Kitui rural","1","0f3bd879-4e5f-11ed-924d-040300000000"
"1221174","1","1","1","Athi","Athi","Kitui south","1","16367ba1-4e5f-11ed-924d-040300000000"
"1221174","1","2","2","Muangeni","Athi","Kitui south","1","16368c0b-4e5f-11ed-924d-040300000000"
"1221174","1","3","3","Kamutei","Athi","Kitui south","1","1636a468-4e5f-11ed-924d-040300000000"
"1221175","1","1","1","Makindu","Makindu","Makindu","1","190071e0-4e5f-11ed-924d-040300000000"
"1221176","1","1","1","Kambu","Kambu","Kibwezi","1","1fb3d99b-4e5f-11ed-924d-040300000000"
"1221177","1","1","1","Mutha","Mutha","Kitui south","1","07fa1aa4-4e5f-11ed-924d-040300000000"
"1221177","1","2","2","Mutomo","Mutomo","Kitui south","1","07fa2725-4e5f-11ed-924d-040300000000"
"1221177","1","3","3","Kisasi","Kisasi","Kitui rural","1","07fa3145-4e5f-11ed-924d-040300000000"
"1221180","1","1","1","Kibwezi","Kibwezi","Kibwezi","1","13920f7d-4e5f-11ed-924d-040300000000"
"1221877","1","1","1","Nuu","Nuu","Mwingi central","1","1f80a666-4f28-11ed-924d-040300000000"
"1221877","1","2","2","Mutitu","Mutitu","Kitui east","1","1f80b718-4f28-11ed-924d-040300000000"
"1221878","1","1","1","Endau","Endau malalani","Kitui east","1","0571bd20-4f28-11ed-924d-040300000000"
"1221880","1","1","1","Endau","Endau malalani","Kitui east","1","0a0f4785-4f28-11ed-924d-040300000000"
"1221882","1","1","1","Mutitu","Mutitu","Kitui east","1","1fe551e9-4f28-11ed-924d-040300000000"
"1221883","1","1","1","Zombe","Zombe mwitika","Kitui east","1","1f4116be-4f28-11ed-924d-040300000000"
